"TIMESTAMP","RECORD","Result_30cm_Avg","Result_50cm_Avg","Result_100cm_Avg","Result_150cm_Avg","Result_200cm_Avg","Result_300cm_Avg","Result_500cm_Avg","Result_700cm_Avg","Result_900cm_Avg","Result_30Ncm_Avg","Result_50Ncm_Avg","Result_60Ncm_Avg","Result_80Ncm_Avg","Result_100Ncm_Avg","BattV"
"2023-08-29 18:40:00",187,31.47,0,0.004,13.98,34.83,28.35,23.35,25.52,31.97,12.52,1.34,1.687,0.811,0.612,13.1
"2023-08-29 18:50:00",188,31.46,0,0.004,13.98,34.83,28.34,23.35,25.51,31.97,12.73,1.359,1.699,0.81,0.611,13.06
"2023-08-29 19:00:00",189,31.46,0,0.004,13.98,34.83,28.34,23.35,25.51,31.97,12.75,1.358,1.705,0.809,0.611,13.03
"2023-08-29 19:10:00",190,31.45,0,0.004,13.98,34.83,28.33,23.35,25.51,31.97,12.89,1.357,1.706,0.808,0.61,13.01
"2023-08-29 19:20:00",191,31.44,0,0.004,13.98,34.82,28.33,23.35,25.51,31.97,13.69,1.373,1.707,0.807,0.61,12.99
"2023-08-29 19:30:00",192,31.43,0,0.004,13.98,34.82,28.31,23.35,25.51,31.97,14.09,1.395,1.778,0.808,0.61,12.97
"2023-08-29 19:40:00",193,31.42,0,0.004,13.98,34.82,28.3,23.35,25.51,31.97,14.35,1.395,1.827,0.808,0.61,12.96
"2023-08-29 19:50:00",194,31.41,0,0.004,13.98,34.82,28.29,23.35,25.51,31.97,15.47,1.424,1.831,0.81,0.61,12.95
"2023-08-29 20:00:00",195,31.4,0,0.004,13.98,34.82,28.29,23.35,25.51,31.97,16.36,1.45,1.873,0.814,0.61,12.94
"2023-08-29 20:10:00",196,31.4,0,0.004,13.98,34.82,28.29,23.35,25.52,31.97,16.91,1.472,1.877,0.816,0.61,12.93
"2023-08-29 20:20:00",197,31.4,0,0.004,13.98,34.82,28.28,23.35,25.52,31.98,17.59,1.524,1.881,0.818,0.61,12.93
"2023-08-29 20:30:00",198,31.39,0,0.004,13.98,34.82,28.27,23.35,25.52,31.98,18.22,1.546,1.888,0.819,0.61,12.92
"2023-08-29 20:40:00",199,31.39,0,0.004,13.98,34.82,28.27,23.35,25.52,31.98,18.23,1.565,1.991,0.82,0.61,12.92
"2023-08-29 20:50:00",200,31.38,0,0.004,13.98,34.82,28.26,23.35,25.52,31.98,18.25,1.615,2.036,0.82,0.611,12.92
"2023-08-29 21:00:00",201,31.38,0,0.004,13.98,34.82,28.26,23.35,25.52,31.98,19.13,1.64,2.056,0.82,0.612,12.91
"2023-08-29 21:10:00",202,31.37,0,0.004,13.98,34.82,28.25,23.34,25.52,31.98,20.02,1.643,2.06,0.82,0.612,12.91
"2023-08-29 21:20:00",203,31.37,0,0.004,13.98,34.82,28.25,23.34,25.52,31.98,20.56,1.646,2.063,0.819,0.613,12.91
"2023-08-29 21:30:00",204,31.37,0,0.004,13.98,34.82,28.24,23.34,25.52,31.98,20.8,1.65,2.065,0.819,0.613,12.91
"2023-08-29 21:40:00",205,31.37,0,0.004,13.98,34.82,28.24,23.34,25.51,31.98,20.9,1.652,2.068,0.819,0.614,12.91
"2023-08-29 21:50:00",206,31.36,0,0.004,13.98,34.82,28.23,23.34,25.51,31.98,20.95,1.653,2.071,0.819,0.614,12.9
"2023-08-29 22:00:00",207,31.36,0,0.004,13.98,34.82,28.22,23.34,25.51,31.98,21,1.654,2.073,0.819,0.614,12.9
"2023-08-29 22:10:00",208,31.35,0,0.004,13.98,34.82,28.22,23.34,25.51,31.98,21.25,1.656,2.076,0.82,0.614,12.9
"2023-08-29 22:20:00",209,31.35,0,0.004,13.98,34.82,28.21,23.34,25.5,31.98,21.82,1.656,2.08,0.82,0.615,12.9
"2023-08-29 22:30:00",210,31.35,0,0.004,13.98,34.82,28.21,23.34,25.5,31.98,22.12,1.674,2.081,0.82,0.615,12.9
"2023-08-29 22:40:00",211,31.35,0,0.004,13.98,34.82,28.21,23.34,25.49,31.99,22.88,1.721,2.084,0.821,0.616,12.9
"2023-08-29 22:50:00",212,31.34,0,0.004,13.98,34.82,28.2,23.34,25.48,31.99,23.26,1.785,2.087,0.822,0.616,12.9
"2023-08-29 23:00:00",213,31.34,0,0.004,13.98,34.82,28.2,23.34,25.48,31.99,23.72,1.812,2.088,0.823,0.616,12.9
"2023-08-29 23:10:00",214,31.34,0,0.004,13.98,34.82,28.19,23.34,25.48,31.99,24.37,1.82,2.09,0.824,0.616,12.89
"2023-08-29 23:20:00",215,31.34,0,0.004,13.98,34.82,28.19,23.35,25.48,31.99,24.76,1.826,2.091,0.824,0.617,12.9
"2023-08-29 23:30:00",216,31.33,0,0.004,13.98,34.82,28.18,23.35,25.47,31.99,24.92,1.831,2.094,0.824,0.618,12.89
"2023-08-29 23:40:00",217,31.33,0,0.004,13.98,34.82,28.18,23.35,25.47,31.99,25.02,1.921,2.099,0.825,0.618,12.89
"2023-08-29 23:50:00",218,31.33,0,0.004,13.98,34.82,28.17,23.35,25.47,31.99,24.95,2.017,2.105,0.827,0.618,12.89
"2023-08-29 24:00:00",219,31.32,0,0.004,13.98,34.82,28.17,23.35,25.46,31.99,24.95,2.021,2.106,0.827,0.619,12.89
"2023-08-30 00:10:00",220,31.32,0,0.004,13.98,34.82,28.16,23.35,25.46,31.99,24.97,2.023,2.106,0.828,0.619,12.88
"2023-08-30 00:20:00",221,31.32,0,0.004,13.98,34.82,28.16,23.35,25.46,31.99,25,2.027,2.106,0.828,0.619,12.89
"2023-08-30 00:30:00",222,31.32,0,0.004,13.98,34.82,28.15,23.35,25.46,31.99,25.13,2.03,2.106,0.828,0.62,12.89
"2023-08-30 00:40:00",223,31.31,0,0.004,13.98,34.82,28.15,23.35,25.46,31.99,25.38,2.032,2.106,0.828,0.62,12.88
"2023-08-30 00:50:00",224,31.31,0,0.004,13.98,34.82,28.14,23.35,25.45,31.99,25.56,2.035,2.106,0.828,0.62,12.88
"2023-08-30 01:00:00",225,31.3,0,0.004,13.97,34.82,28.14,23.35,25.45,31.99,25.71,2.038,2.106,0.828,0.62,12.87
"2023-08-30 01:10:00",226,31.31,0,0.004,13.97,34.82,28.13,23.35,25.45,31.99,25.82,2.041,2.106,0.828,0.62,12.87
"2023-08-30 01:20:00",227,31.3,0,0.004,13.97,34.82,28.12,23.35,25.44,31.99,25.92,2.043,2.108,0.828,0.62,12.87
"2023-08-30 01:30:00",228,31.3,0,0.004,13.97,34.82,28.12,23.35,25.44,31.99,26.04,2.046,2.11,0.829,0.62,12.87
"2023-08-30 01:40:00",229,31.29,0,0.004,13.97,34.82,28.11,23.35,25.43,31.99,26.16,2.049,2.111,0.829,0.62,12.87
"2023-08-30 01:50:00",230,31.29,0,0.004,13.97,34.82,28.11,23.35,25.43,31.99,26.23,2.052,2.113,0.829,0.62,12.87
"2023-08-30 02:00:00",231,31.29,0,0.004,13.97,34.82,28.1,23.35,25.43,31.99,26.29,2.055,2.115,0.83,0.621,12.87
"2023-08-30 02:10:00",232,31.28,0,0.004,13.97,34.82,28.1,23.35,25.42,31.99,26.37,2.057,2.118,0.83,0.621,12.87
"2023-08-30 02:20:00",233,31.28,0,0.004,13.97,34.82,28.09,23.35,25.42,31.99,26.41,2.059,2.12,0.831,0.621,12.87
"2023-08-30 02:30:00",234,31.27,0,0.004,13.97,34.82,28.09,23.35,25.42,31.99,26.46,2.062,2.122,0.831,0.621,12.87
"2023-08-30 02:40:00",235,31.27,0,0.004,13.97,34.82,28.08,23.35,25.41,31.99,26.49,2.063,2.125,0.832,0.622,12.86
"2023-08-30 02:50:00",236,31.26,0,0.004,13.97,34.82,28.08,23.35,25.41,31.99,26.5,2.065,2.127,0.833,0.622,12.86
"2023-08-30 03:00:00",237,31.26,0,0.004,13.97,34.82,28.07,23.35,25.4,31.99,26.54,2.066,2.129,0.833,0.622,12.86
"2023-08-30 03:10:00",238,31.27,0,0.004,13.97,34.82,28.06,23.35,25.4,31.99,26.71,2.068,2.131,0.833,0.622,12.86
"2023-08-30 03:20:00",239,31.26,0,0.004,13.97,34.82,28.06,23.35,25.4,31.99,26.72,2.07,2.134,0.834,0.622,12.86
"2023-08-30 03:30:00",240,31.25,0,0.004,13.97,34.82,28.05,23.35,25.39,31.99,26.73,2.072,2.135,0.835,0.623,12.86
"2023-08-30 03:40:00",241,31.25,0,0.004,13.97,34.82,28.05,23.35,25.38,31.99,26.74,2.074,2.137,0.835,0.623,12.86
"2023-08-30 03:50:00",242,31.24,0,0.004,13.97,34.82,28.04,23.35,25.37,31.99,26.75,2.075,2.139,0.836,0.623,12.86
"2023-08-30 04:00:00",243,31.24,0,0.004,13.97,34.82,28.04,23.35,25.37,31.99,26.76,2.076,2.141,0.836,0.623,12.86
"2023-08-30 04:10:00",244,31.23,0,0.004,13.97,34.82,28.03,23.35,25.36,31.99,26.78,2.078,2.143,0.837,0.623,12.86
"2023-08-30 04:20:00",245,31.23,0,0.004,13.97,34.82,28.03,23.35,25.36,31.99,26.79,2.08,2.145,0.837,0.623,12.85
"2023-08-30 04:30:00",246,31.22,0,0.004,13.97,34.82,28.02,23.35,25.35,31.98,26.81,2.081,2.147,0.838,0.623,12.85
"2023-08-30 04:40:00",247,31.22,0,0.004,13.97,34.82,28.02,23.35,25.35,31.98,26.81,2.082,2.149,0.839,0.623,12.85
"2023-08-30 04:50:00",248,31.22,0,0.004,13.97,34.82,28.01,23.35,25.35,31.98,26.82,2.082,2.149,0.839,0.623,12.85
"2023-08-30 05:00:00",249,31.21,0,0.004,13.97,34.82,28,23.35,25.35,31.98,26.82,2.083,2.149,0.839,0.624,12.86
"2023-08-30 05:10:00",250,31.21,0,0.004,13.97,34.82,28,23.35,25.35,31.98,26.85,2.084,2.15,0.84,0.624,12.85
"2023-08-30 05:20:00",251,31.21,0,0.004,13.97,34.82,27.99,23.35,25.35,31.98,26.87,2.084,2.15,0.84,0.624,12.85
"2023-08-30 05:30:00",252,31.21,0,0.004,13.97,34.82,27.99,23.35,25.36,31.98,26.96,2.087,2.15,0.84,0.624,12.85
"2023-08-30 05:40:00",253,31.21,0,0.004,13.97,34.82,27.98,23.35,25.35,31.98,26.98,2.09,2.15,0.84,0.624,12.86
"2023-08-30 05:50:00",254,31.21,0,0.004,13.97,34.82,27.98,23.35,25.35,31.98,26.97,2.086,2.149,0.841,0.624,12.89
"2023-08-30 06:00:00",255,31.21,0,0.004,13.97,34.82,27.97,23.35,25.35,31.98,26.98,2.079,2.144,0.84,0.624,12.98
"2023-08-30 06:10:00",256,31.2,0,0.004,13.97,34.82,27.97,23.34,25.34,31.98,26.97,2.074,2.141,0.84,0.624,13.1
"2023-08-30 06:20:00",257,31.2,0,0.004,13.97,34.82,27.96,23.34,25.34,31.98,26.97,2.072,2.137,0.84,0.624,13.43
"2023-08-30 06:30:00",258,31.2,0,0.004,13.97,34.82,27.96,23.34,25.34,31.98,26.97,2.071,2.133,0.839,0.623,13.84
"2023-08-30 06:40:00",259,31.21,0,0.004,13.97,34.82,27.95,23.34,25.33,31.98,26.97,2.069,2.13,0.838,0.621,14.08
"2023-08-30 06:50:00",260,31.21,0,0.004,13.96,34.82,27.95,23.34,25.32,31.98,26.98,2.068,2.127,0.837,0.621,14.08
"2023-08-30 07:00:00",261,31.21,0,0.004,13.96,34.82,27.94,23.34,25.32,31.98,26.98,2.066,2.124,0.837,0.621,13.97
"2023-08-30 07:10:00",262,31.21,0,0.004,13.96,34.82,27.94,23.35,25.32,31.98,26.98,2.064,2.121,0.836,0.621,13.91
"2023-08-30 07:20:00",263,31.23,0,0.004,13.96,34.82,27.93,23.34,25.31,31.98,26.99,2.063,2.119,0.835,0.621,13.88
"2023-08-30 07:30:00",264,31.24,0,0.004,13.95,34.82,27.93,23.35,25.32,31.97,26.99,2.062,2.116,0.835,0.62,13.86
"2023-08-30 07:40:00",265,31.24,0,0.004,13.91,34.81,27.91,23.35,25.3,31.97,27,2.062,2.114,0.834,0.62,13.83
"2023-08-30 07:50:00",266,31.27,0,0.004,13.92,34.82,27.91,23.35,25.31,31.98,27.01,2.062,2.11,0.833,0.62,13.8
"2023-08-30 08:00:00",267,31.28,0,0.004,13.93,34.81,27.91,23.35,25.32,31.97,27.04,2.061,2.109,0.833,0.62,13.79
"2023-08-30 08:10:00",268,31.3,0,0.004,13.94,34.8,27.89,23.35,25.31,31.97,27.29,2.062,2.107,0.831,0.62,13.78
"2023-08-30 08:20:00",269,31.28,0,0.004,13.93,34.82,27.9,23.35,25.3,31.97,27.43,2.064,2.106,0.833,0.62,13.96
"2023-08-30 08:30:00",270,31.31,0,0.004,13.91,34.81,27.89,23.34,25.31,31.97,27.57,2.067,2.106,0.833,0.62,13.8
"2023-08-30 08:40:00",271,31.29,0,0.004,13.92,34.79,27.88,23.35,25.31,31.95,27.69,2.068,2.106,0.832,0.62,13.78
"2023-08-30 08:50:00",272,31.32,0,0.004,13.95,34.82,27.89,23.34,25.31,31.97,27.72,2.069,2.107,0.83,0.619,13.42
"2023-08-30 09:00:00",273,31.35,0,0.004,13.96,34.82,27.85,23.35,25.31,31.97,27.78,2.074,2.109,0.832,0.619,13.3
"2023-08-30 09:10:00",274,31.35,0,0.004,13.94,34.81,27.82,23.35,25.31,31.97,27.86,2.078,2.111,0.831,0.619,13.26
"2023-08-30 09:20:00",275,31.34,0,0.004,13.91,34.82,27.81,23.35,25.31,31.97,27.87,2.082,2.115,0.831,0.619,13.26
"2023-08-30 09:30:00",276,31.34,0,0.004,13.95,34.82,27.81,23.35,25.3,31.97,27.91,2.087,2.12,0.832,0.619,13.28
"2023-08-30 09:40:00",277,31.35,0,0.004,13.94,34.8,27.8,23.35,25.3,31.97,27.97,2.09,2.126,0.832,0.618,13.28
"2023-08-30 09:50:00",278,31.37,0,0.004,13.94,34.82,27.79,23.34,25.28,31.97,27.99,2.092,2.13,0.833,0.618,13.28
"2023-08-30 10:00:00",279,31.39,0,0.004,13.94,34.82,27.79,23.34,25.29,31.97,28.02,2.093,2.135,0.834,0.618,13.28
"2023-08-30 10:10:00",280,31.42,0,0.004,13.95,34.82,27.78,23.35,25.29,31.97,28.02,2.096,2.137,0.834,0.619,13.26
"2023-08-30 10:20:00",281,31.41,0,0.004,13.95,34.82,27.77,23.35,25.29,31.97,28.05,2.099,2.142,0.835,0.62,13.23
"2023-08-30 10:30:00",282,31.42,0,0.004,13.95,34.81,27.76,23.35,25.29,31.97,28.07,2.103,2.146,0.837,0.621,13.25
"2023-08-30 10:40:00",283,31.45,0,0.004,13.96,34.82,27.77,23.35,25.29,31.97,28.09,2.106,2.15,0.839,0.622,13.19
"2023-08-30 10:50:00",284,31.47,0,0.004,13.95,34.82,27.76,23.35,25.29,31.97,28.12,2.11,2.155,0.841,0.623,13.2
"2023-08-30 11:00:00",285,31.48,0,0.004,13.94,34.82,27.75,23.35,25.28,31.97,28.18,2.114,2.159,0.843,0.623,13.19
"2023-08-30 11:10:00",286,31.5,0,0.004,13.96,34.82,27.75,23.35,25.28,31.97,28.22,2.119,2.165,0.847,0.623,13.2
"2023-08-30 11:20:00",287,31.49,0,0.004,13.96,34.82,27.74,23.35,25.29,31.97,28.26,2.12,2.169,0.849,0.624,13.2
"2023-08-30 11:30:00",288,31.51,0,0.004,13.95,34.82,27.74,23.35,25.29,31.97,28.33,2.123,2.173,0.852,0.624,13.18
"2023-08-30 11:40:00",289,31.51,0,0.004,13.95,34.81,27.73,23.35,25.29,31.97,28.35,2.124,2.176,0.854,0.625,13.18
"2023-08-30 11:50:00",290,31.52,0,0.004,13.93,34.82,27.73,23.34,25.29,31.97,28.36,2.125,2.179,0.856,0.625,13.15
"2023-08-30 12:00:00",291,31.52,0,0.004,13.96,34.82,27.73,23.35,25.3,31.97,28.38,2.128,2.181,0.857,0.625,13.16
"2023-08-30 12:10:00",292,31.57,0,0.004,13.95,34.81,27.73,23.35,25.3,31.97,28.42,2.131,2.183,0.854,0.625,13.1
"2023-08-30 12:20:00",293,31.56,0,0.004,13.94,34.79,27.73,23.35,25.29,31.97,28.46,2.134,2.187,0.855,0.625,13.16
"2023-08-30 12:30:00",294,31.54,0,0.004,13.94,34.78,27.72,23.35,25.3,31.97,28.49,2.135,2.19,0.856,0.624,13.14
"2023-08-30 12:40:00",295,31.59,0,0.004,13.96,34.82,27.72,23.35,25.29,31.97,28.52,2.135,2.192,0.857,0.624,13.16
"2023-08-30 12:50:00",296,31.55,0,0.004,13.92,34.81,27.72,23.34,25.28,31.95,28.52,2.135,2.192,0.857,0.624,13.21
"2023-08-30 13:00:00",297,31.57,0,0.004,13.94,34.82,27.71,23.35,25.27,31.97,28.53,2.134,2.192,0.857,0.624,13.18
"2023-08-30 13:10:00",298,31.58,0,0.004,13.94,34.8,27.7,23.35,25.27,31.97,28.59,2.134,2.192,0.857,0.624,13.18
"2023-08-30 13:20:00",299,31.64,0,0.004,13.96,34.82,27.7,23.35,25.26,31.97,28.63,2.135,2.192,0.857,0.625,13.2
"2023-08-30 13:30:00",300,31.63,0,0.004,13.97,34.81,27.7,23.35,25.26,31.98,28.64,2.134,2.191,0.856,0.626,13.25
"2023-08-30 13:40:00",301,31.63,0,0.004,13.97,34.81,27.69,23.35,25.26,31.98,28.63,2.135,2.19,0.856,0.626,13.27
"2023-08-30 13:50:00",302,31.62,0,0.004,13.96,34.8,27.69,23.35,25.26,31.98,28.63,2.133,2.188,0.855,0.625,13.26
"2023-08-30 14:00:00",303,31.59,0,0.004,13.94,34.8,27.68,23.35,25.26,31.96,28.62,2.133,2.188,0.855,0.626,13.27
"2023-08-30 14:10:00",304,31.58,0,0.004,13.95,34.81,27.68,23.35,25.26,31.98,28.62,2.133,2.187,0.854,0.626,13.28
"2023-08-30 14:20:00",305,31.56,0,0.004,13.95,34.8,27.67,23.34,25.25,31.98,28.61,2.134,2.187,0.854,0.626,13.37
"2023-08-30 14:30:00",306,31.62,0,0.004,13.96,34.82,27.67,23.35,25.25,31.98,28.64,2.135,2.185,0.854,0.626,13.28
"2023-08-30 14:40:00",307,31.62,0,0.004,13.97,34.82,27.66,23.35,25.24,31.98,28.65,2.135,2.184,0.854,0.626,13.28
"2023-08-30 14:50:00",308,31.61,0,0.004,13.97,34.82,27.66,23.35,25.23,31.98,28.65,2.135,2.183,0.854,0.626,13.36
"2023-08-30 15:00:00",309,31.61,0,0.004,13.97,34.82,27.65,23.35,25.23,31.98,28.65,2.136,2.182,0.855,0.627,13.28
"2023-08-30 15:10:00",310,31.6,0,0.004,13.97,34.81,27.65,23.35,25.22,31.98,28.66,2.136,2.181,0.855,0.627,13.28
"2023-08-30 15:20:00",311,31.59,0,0.004,13.96,34.81,27.64,23.35,25.22,31.98,28.68,2.136,2.181,0.855,0.627,13.34
"2023-08-30 15:30:00",312,31.58,0,0.004,13.97,34.82,27.64,23.35,25.22,31.98,28.7,2.137,2.18,0.854,0.627,13.28
"2023-08-30 15:40:00",313,31.55,0,0.004,13.96,34.82,27.63,23.35,25.21,31.98,28.7,2.136,2.178,0.853,0.627,13.28
"2023-08-30 15:50:00",314,31.49,0,0.004,13.93,34.78,27.63,23.35,25.21,31.98,28.7,2.135,2.176,0.852,0.627,13.28
"2023-08-30 16:00:00",315,31.45,0,0.004,13.93,34.79,27.62,23.34,25.21,31.97,28.7,2.133,2.173,0.851,0.627,13.25
"2023-08-30 16:10:00",316,31.54,0,0.004,13.94,34.8,27.62,23.35,25.21,31.97,28.7,2.132,2.17,0.85,0.626,13.2
"2023-08-30 16:20:00",317,31.52,0,0.004,13.97,34.81,27.61,23.35,25.21,31.97,28.7,2.13,2.167,0.849,0.626,13.21
"2023-08-30 16:30:00",318,31.5,0,0.004,13.94,34.8,27.6,23.34,25.21,31.97,28.69,2.128,2.164,0.848,0.625,13.32
"2023-08-30 16:40:00",319,31.51,0,0.004,13.93,34.82,27.6,23.34,25.21,31.96,28.72,2.126,2.161,0.848,0.625,13.2
"2023-08-30 16:50:00",320,31.54,0,0.004,13.98,34.81,27.6,23.34,25.22,31.97,28.72,2.123,2.158,0.846,0.625,13.21
"2023-08-30 17:00:00",321,31.55,0,0.004,13.98,34.81,27.59,23.34,25.21,31.97,28.71,2.12,2.155,0.846,0.625,13.2
"2023-08-30 17:10:00",322,31.54,0,0.004,13.98,34.81,27.6,23.34,25.21,31.97,28.72,2.118,2.152,0.845,0.624,13.26
"2023-08-30 17:20:00",323,31.54,0,0.004,13.98,34.81,27.59,23.34,25.21,31.97,28.74,2.116,2.149,0.843,0.624,13.28
"2023-08-30 17:30:00",324,31.53,0,0.004,13.98,34.81,27.58,23.34,25.21,31.97,28.76,2.116,2.146,0.843,0.624,13.28
"2023-08-30 17:40:00",325,31.52,0,0.004,13.98,34.81,27.58,23.34,25.21,31.97,28.76,2.115,2.144,0.844,0.624,13.33
"2023-08-30 17:50:00",326,31.52,0,0.004,13.98,34.81,27.57,23.34,25.21,31.97,28.75,2.096,2.195,0.842,0.624,13.3
"2023-08-30 18:00:00",327,31.51,0,0.004,13.98,34.81,27.57,23.34,25.21,31.97,28.73,2.091,2.19,0.839,0.623,13.29
"2023-08-30 18:10:00",328,31.51,0,0.004,13.98,34.81,27.56,23.34,25.21,31.97,28.72,2.09,2.187,0.838,0.623,13.23
"2023-08-30 18:20:00",329,31.5,0,0.004,13.98,34.81,27.56,23.34,25.2,31.97,28.73,2.087,2.184,0.837,0.623,13.16
"2023-08-30 18:30:00",330,31.49,0,0.004,13.98,34.81,27.55,23.34,25.2,31.97,28.76,2.084,2.181,0.836,0.623,13.11
"2023-08-30 18:40:00",331,31.48,0,0.004,13.98,34.81,27.55,23.34,25.2,31.97,28.76,2.082,2.177,0.834,0.622,13.07
"2023-08-30 18:50:00",332,31.47,0,0.004,13.98,34.81,27.54,23.34,25.2,31.98,28.75,2.081,2.174,0.833,0.622,13.03
"2023-08-30 19:00:00",333,31.46,0,0.004,13.98,34.81,27.54,23.33,25.2,31.98,28.75,2.079,2.171,0.831,0.622,13.01
"2023-08-30 19:10:00",334,31.46,0,0.004,13.98,34.81,27.53,23.34,25.19,31.98,28.79,2.078,2.169,0.829,0.622,12.99
"2023-08-30 19:20:00",335,31.45,0,0.004,13.98,34.81,27.53,23.34,25.19,31.98,29.04,2.076,2.166,0.828,0.621,12.96
"2023-08-30 19:30:00",336,31.43,0,0.004,13.98,34.8,27.53,23.34,25.18,31.98,29.07,2.075,2.163,0.827,0.62,12.95
"2023-08-30 19:40:00",337,31.42,0,0.004,13.98,34.8,27.52,23.34,25.18,31.98,29.2,2.074,2.16,0.825,0.62,12.94
"2023-08-30 19:50:00",338,31.41,0,0.004,13.98,34.8,27.52,23.34,25.18,31.98,29.31,2.072,2.158,0.825,0.619,12.94
"2023-08-30 20:00:00",339,31.41,0,0.004,13.98,34.8,27.51,23.33,25.17,31.98,29.31,2.072,2.156,0.823,0.619,12.93
"2023-08-30 20:10:00",340,31.4,0,0.004,13.98,34.8,27.51,23.33,25.17,31.98,29.31,2.071,2.155,0.823,0.619,12.92
"2023-08-30 20:20:00",341,31.4,0,0.004,13.98,34.8,27.51,23.33,25.17,31.98,29.32,2.073,2.153,0.822,0.618,12.92
"2023-08-30 20:30:00",342,31.38,0,0.004,13.99,34.8,27.5,23.33,25.16,31.98,29.33,2.074,2.151,0.821,0.618,12.92
"2023-08-30 20:40:00",343,31.38,0,0.004,13.99,34.8,27.49,23.33,25.16,31.98,29.34,2.076,2.15,0.82,0.617,12.91
"2023-08-30 20:50:00",344,31.38,0,0.004,13.99,34.8,27.49,23.33,25.15,31.98,29.34,2.077,2.149,0.82,0.617,12.91
"2023-08-30 21:00:00",345,31.37,0,0.004,13.99,34.8,27.49,23.33,25.14,31.98,29.38,2.076,2.148,0.819,0.617,12.91
"2023-08-30 21:10:00",346,31.36,0,0.004,13.99,34.8,27.48,23.33,25.14,31.98,29.43,2.077,2.147,0.819,0.617,12.91
"2023-08-30 21:20:00",347,31.36,0,0.004,13.99,34.8,27.47,23.34,25.14,31.98,29.45,2.076,2.146,0.819,0.616,12.91
"2023-08-30 21:30:00",348,31.35,0,0.004,13.99,34.8,27.47,23.33,25.14,31.98,29.45,2.076,2.144,0.818,0.616,12.91
"2023-08-30 21:40:00",349,31.35,0,0.004,13.99,34.8,27.47,23.33,25.14,31.98,29.45,2.076,2.144,0.818,0.616,12.9
"2023-08-30 21:50:00",350,31.34,0,0.004,13.99,34.8,27.46,23.34,25.14,31.98,29.46,2.076,2.144,0.817,0.615,12.9
"2023-08-30 22:00:00",351,31.34,0,0.004,13.99,34.8,27.46,23.34,25.13,31.98,29.46,2.077,2.144,0.817,0.615,12.9
"2023-08-30 22:10:00",352,31.33,0,0.004,13.99,34.8,27.45,23.34,25.13,31.98,29.47,2.077,2.143,0.817,0.615,12.9
"2023-08-30 22:20:00",353,31.33,0,0.004,13.99,34.8,27.45,23.34,25.12,31.98,29.47,2.077,2.143,0.816,0.615,12.9
"2023-08-30 22:30:00",354,31.33,0,0.004,13.99,34.8,27.45,23.34,25.12,31.98,29.48,2.078,2.143,0.817,0.615,12.9
"2023-08-30 22:40:00",355,31.31,0,0.004,13.99,34.8,27.44,23.34,25.11,31.98,29.49,2.079,2.144,0.817,0.614,12.9
"2023-08-30 22:50:00",356,31.32,0,0.004,13.98,34.8,27.44,23.34,25.11,31.98,29.49,2.079,2.144,0.817,0.614,12.89
"2023-08-30 23:00:00",357,31.3,0,0.004,13.98,34.8,27.43,23.34,25.1,31.98,29.5,2.079,2.144,0.817,0.614,12.9
"2023-08-30 23:10:00",358,31.3,0,0.004,13.98,34.8,27.43,23.34,25.1,31.98,29.51,2.078,2.143,0.817,0.613,12.89
"2023-08-30 23:20:00",359,31.29,0,0.004,13.98,34.8,27.42,23.34,25.1,31.98,29.51,2.077,2.143,0.816,0.613,12.89
"2023-08-30 23:30:00",360,31.29,0,0.004,13.98,34.8,27.42,23.34,25.09,31.98,29.52,2.077,2.143,0.816,0.613,12.89
"2023-08-30 23:40:00",361,31.27,0,0.004,13.98,34.79,27.41,23.34,25.1,31.98,29.52,2.077,2.143,0.816,0.613,12.89
"2023-08-30 23:50:00",362,31.27,0,0.004,13.98,34.79,27.41,23.34,25.1,31.98,29.52,2.077,2.143,0.815,0.613,12.89
"2023-08-30 24:00:00",363,31.26,0,0.004,13.98,34.79,27.4,23.34,25.1,31.98,29.52,2.077,2.143,0.815,0.613,12.89
"2023-08-31 00:10:00",364,31.26,0,0.004,13.98,34.79,27.4,23.34,25.1,31.98,29.53,2.077,2.143,0.815,0.613,12.88
"2023-08-31 00:20:00",365,31.25,0,0.004,13.98,34.79,27.39,23.34,25.11,31.98,29.53,2.077,2.143,0.815,0.613,12.89
"2023-08-31 00:30:00",366,31.25,0,0.004,13.98,34.79,27.39,23.34,25.11,31.98,29.54,2.078,2.144,0.815,0.613,12.88
"2023-08-31 00:40:00",367,31.24,0,0.004,13.98,34.79,27.39,23.34,25.11,31.97,29.56,2.079,2.144,0.815,0.613,12.88
"2023-08-31 00:50:00",368,31.23,0,0.004,13.98,34.79,27.38,23.34,25.11,31.97,29.55,2.079,2.144,0.815,0.613,12.88
"2023-08-31 01:00:00",369,31.23,0,0.004,13.98,34.8,27.38,23.34,25.11,31.97,29.56,2.079,2.144,0.814,0.613,12.87
"2023-08-31 01:10:00",370,31.22,0,0.004,13.98,34.79,27.38,23.34,25.11,31.97,29.56,2.079,2.145,0.814,0.613,12.87
"2023-08-31 01:20:00",371,31.22,0,0.004,13.98,34.79,27.37,23.34,25.12,31.97,29.56,2.079,2.145,0.814,0.613,12.87
"2023-08-31 01:30:00",372,31.21,0,0.004,13.98,34.79,27.37,23.34,25.12,31.97,29.56,2.078,2.145,0.814,0.613,12.87
