"TIMESTAMP","RECORD","Result_20cm_Avg","Result_30cm_Avg","Result_50cm_Avg","Result_70cm_Avg","Result_100cm_Avg","Result_120cm_Avg","Result_140cm_Avg","Rain_mm_Tot","BattV"
"2025-07-01 06:00:00",3157,"NAN",0,0,0,0,0,0,0,13.58
"2025-07-01 06:10:00",3158,"NAN",0,0,0,0,0,0,0,13.51
"2025-07-01 06:20:00",3159,"NAN",0,0,0,0,0,0,0,13.52
"2025-07-01 06:30:00",3160,"NAN",0,0,0,0,0,0,0,13.5
"2025-07-01 06:40:00",3161,"NAN",0,0,0,0,0,0,0,13.47
"2025-07-01 06:50:00",3162,"NAN",0,0,0,0,0,0,0,13.46
"2025-07-01 07:00:00",3163,"NAN",0,0,0,0,0,0,0,13.41
"2025-07-01 07:10:00",3164,"NAN",0,0,0,0,0,0,0,13.42
"2025-07-01 07:20:00",3165,"NAN",0,0,0,0,0,0,0,13.43
"2025-07-01 07:30:00",3166,"NAN",0,0,0,0,0,0,0,13.45
"2025-07-01 07:40:00",3167,"NAN",0,0,0,0,0,0,0,13.39
"2025-07-01 07:50:00",3168,"NAN",0,0,0,0,0,0,0,13.39
"2025-07-01 08:00:00",3169,"NAN",0,0,0,0,0,0,0,13.36
"2025-07-01 08:10:00",3170,"NAN",0,0,0,0,0,0,0,13.37
"2025-07-01 08:20:00",3171,"NAN",0,0,0,0,0,0,0,13.35
"2025-07-01 08:30:00",3172,"NAN",0,0,0,0,0,0,0,13.35
"2025-07-01 08:40:00",3173,"NAN",0,0,0,0,0,0,0,13.34
"2025-07-01 08:50:00",3174,"NAN",0,0,0,0,0,0,0,13.34
"2025-07-01 09:00:00",3175,"NAN",0,0,0,0,0,0,0,13.35
"2025-07-01 09:10:00",3176,"NAN",0,0,0,0,0,0,0,13.29
"2025-07-01 09:20:00",3177,"NAN",0,0,0,0,0,0,0,13.29
"2025-07-01 09:30:00",3178,"NAN",0,0,0,0,0,0,0,13.31
"2025-07-01 09:40:00",3179,"NAN",0,0,0,0,0,0,0,13.3
"2025-07-01 09:50:00",3180,"NAN",0,0,0,0,0,0,0,13.28
"2025-07-01 10:00:00",3181,"NAN",0,0,0,0,0,0,0,13.29
"2025-07-01 10:10:00",3182,"NAN",0,0,0,0,0,0,0,13.25
"2025-07-01 10:20:00",3183,"NAN",0,0,0,0,0,0,0,13.4
"2025-07-01 10:30:00",3184,"NAN",0,0,0,0,0,0,0,13.26
"2025-07-01 10:40:00",3185,"NAN",0,0,0,0,0,0,0,13.24
"2025-07-01 10:50:00",3186,"NAN",0,0,0,0,0,0,0,13.24
"2025-07-01 11:00:00",3187,"NAN",0,0,0,0,0,0,0,13.25
"2025-07-01 11:10:00",3188,"NAN",0,0,0,0,0,0,0,13.26
"2025-07-01 11:20:00",3189,"NAN",0,0,0,0,0,0,0,13.24
"2025-07-01 11:30:00",3190,"NAN",0,0,0,0,0,0,0,13.27
"2025-07-01 11:40:00",3191,"NAN",0,0,0,0,0,0,0,13.2
"2025-07-01 11:50:00",3192,"NAN",0,0,0,0,0,0,0,13.25
"2025-07-01 12:00:00",3193,"NAN",0,0,0,0,0,0,0,13.25
"2025-07-01 12:10:00",3194,"NAN",0,0,0,0,0,0,0,13.24
"2025-07-01 12:20:00",3195,"NAN",0,0,0,0,0,0,0,13.26
"2025-07-01 12:30:00",3196,"NAN",0,0,0,0,0,0,0,13.23
"2025-07-01 12:40:00",3197,"NAN",0,0,0,0,0,0,0,13.26
"2025-07-01 12:50:00",3198,"NAN",0,0,0,0,0,0,0,13.18
"2025-07-01 13:00:00",3199,"NAN",0,0,0,0,0,0,0,13.19
"2025-07-01 13:10:00",3200,"NAN",0,0,0,0,0,0,0,13.22
"2025-07-01 13:20:00",3201,"NAN",0,0,0,0,0,0,0,13.19
"2025-07-01 13:30:00",3202,"NAN",0,0,0,0,0,0,0,13.21
"2025-07-01 13:40:00",3203,"NAN",0,0,0,0,0,0,0,13.19
"2025-07-01 13:50:00",3204,"NAN",0,0,0,0,0,0,0,13.18
"2025-07-01 14:00:00",3205,"NAN",0,0,0,0,0,0,0,13.2
"2025-07-01 14:10:00",3206,"NAN",0,0,0,0,0,0,0,13.21
"2025-07-01 14:20:00",3207,"NAN",0,0,0,0,0,0,0,13.16
"2025-07-01 14:30:00",3208,"NAN",0,0,0,0,0,0,0,13.15
"2025-07-01 14:40:00",3209,"NAN",0,0,0,0,0,0,0,13.17
"2025-07-01 14:50:00",3210,"NAN",0,0,0,0,0,0,0,13.19
"2025-07-01 15:00:00",3211,"NAN",0,0,0,0,0,0,0,13.16
"2025-07-01 15:10:00",3212,"NAN",0,0,0,0,0,0,0,13.24
"2025-07-01 15:20:00",3213,"NAN",0,0,0,0,0,0,0,13.29
"2025-07-01 15:30:00",3214,"NAN",0,0,0,0,0,0,0,13.28
"2025-07-01 15:40:00",3215,"NAN",0,0,0,0,0,0,0,13.3
"2025-07-01 15:50:00",3216,"NAN",0,0,0,0,0,0,0,13.3
"2025-07-01 16:00:00",3217,"NAN",0,0,0,0,0,0,0,13.3
"2025-07-01 16:10:00",3218,"NAN",0,0,0,0,0,0,0,13.47
"2025-07-01 16:20:00",3219,"NAN",0,0,0,0,0,0,0,13.28
"2025-07-01 16:30:00",3220,"NAN",0,0,0,0,0,0,0,13.28
"2025-07-01 16:40:00",3221,"NAN",0,0,0,0,0,0,0,13.29
"2025-07-01 16:50:00",3222,"NAN",0,0,0,0,0,0,0,13.28
"2025-07-01 17:00:00",3223,"NAN",0,0,0,0,0,0,0,13.41
"2025-07-01 17:10:00",3224,"NAN",0,0,0,0,0,0,0,13.35
"2025-07-01 17:20:00",3225,"NAN",0,0,0,0,0,0,0,13.31
"2025-07-01 17:30:00",3226,"NAN",0,0,0,0,0,0,0,13.35
"2025-07-01 17:40:00",3227,"NAN",0,0,0,0,0,0,0,13.36
"2025-07-01 17:50:00",3228,"NAN",0,0,0,0,0,0,0,13.39
"2025-07-01 18:00:00",3229,"NAN",0,0,0,0,0,0,0,13.43
"2025-07-01 18:10:00",3230,"NAN",0,0,0,0,0,0,0,13.41
"2025-07-01 18:20:00",3231,"NAN",0,0,0,0,0,0,0,13.41
"2025-07-01 18:30:00",3232,"NAN",0,0,0,0,0,0,0,13.4
"2025-07-01 18:40:00",3233,"NAN",0,0,0,0,0,0,0,13.4
"2025-07-01 18:50:00",3234,"NAN",0,0,0,0,0,0,0,13.34
"2025-07-01 19:00:00",3235,"NAN",0,0,0,0,0,0,0,13.3
"2025-07-01 19:10:00",3236,"NAN",0,0,0,0,0,0,0,13.27
"2025-07-01 19:20:00",3237,"NAN",0,0,0,0,0,0,0,13.24
"2025-07-01 19:30:00",3238,"NAN",0,0,0,0,0,0,0,13.22
"2025-07-01 19:40:00",3239,"NAN",0,0,0,0,0,0,0,13.2
"2025-07-01 19:50:00",3240,"NAN",0,0,0,0,0,0,0,13.17
"2025-07-01 20:00:00",3241,"NAN",0,0,0,0,0,0,0,13.16
"2025-07-01 20:10:00",3242,"NAN",0,0,0,0,0,0,0,13.14
"2025-07-01 20:20:00",3243,"NAN",0,0,0,0,0,0,0,13.12
"2025-07-01 20:30:00",3244,"NAN",0,0,0,0,0,0,0,13.11
"2025-07-01 20:40:00",3245,"NAN",0,0,0,0,0,0,0,13.1
"2025-07-01 20:50:00",3246,"NAN",0,0,0,0,0,0,0,13.09
"2025-07-01 21:00:00",3247,"NAN",0,0,0,0,0,0,0,13.07
"2025-07-01 21:10:00",3248,"NAN",0,0,0,0,0,0,0,13.07
"2025-07-01 21:20:00",3249,"NAN",0,0,0,0,0,0,0,13.06
"2025-07-01 21:30:00",3250,"NAN",0,0,0,0,0,0,0,13.05
"2025-07-01 21:40:00",3251,"NAN",0,0,0,0,0,0,0,13.04
"2025-07-01 21:50:00",3252,"NAN",0,0,0,0,0,0,0,13.04
"2025-07-01 22:00:00",3253,"NAN",0,0,0,0,0,0,0,13.03
"2025-07-01 22:10:00",3254,"NAN",0,0,0,0,0,0,0,13.02
"2025-07-01 22:20:00",3255,"NAN",0,0,0,0,0,0,0,13.02
"2025-07-01 22:30:00",3256,"NAN",0,0,0,0,0,0,0,13.01
"2025-07-01 22:40:00",3257,"NAN",0,0,0,0,0,0,0,13.01
"2025-07-01 22:50:00",3258,"NAN",0,0,0,0,0,0,0,13.01
"2025-07-01 23:00:00",3259,"NAN",0,0,0,0,0,0,0,13
"2025-07-01 23:10:00",3260,"NAN",0,0,0,0,0,0,0,13
"2025-07-01 23:20:00",3261,"NAN",0,0,0,0,0,0,0,13
"2025-07-01 23:30:00",3262,"NAN",0,0,0,0,0,0,0,12.99
"2025-07-01 23:40:00",3263,"NAN",0,0,0,0,0,0,0,12.99
"2025-07-01 23:50:00",3264,"NAN",0,0,0,0,0,0,0,12.99
"2025-07-02 00:00:00",3265,"NAN",0,0,0,0,0,0,0,12.99
"2025-07-02 00:10:00",3266,"NAN",0,0,0,0,0,0,0,12.98
"2025-07-02 00:20:00",3267,"NAN",0,0,0,0,0,0,0,12.98
"2025-07-02 00:30:00",3268,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-02 00:40:00",3269,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-02 00:50:00",3270,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-02 01:00:00",3271,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-02 01:10:00",3272,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-02 01:20:00",3273,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-02 01:30:00",3274,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-02 01:40:00",3275,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-02 01:50:00",3276,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-02 02:00:00",3277,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-02 02:10:00",3278,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-02 02:20:00",3279,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-02 02:30:00",3280,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-02 02:40:00",3281,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-02 02:50:00",3282,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-02 03:00:00",3283,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-02 03:10:00",3284,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-02 03:20:00",3285,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-02 03:30:00",3286,"NAN",0,0,0,0,0,0,0,12.95
"2025-07-02 03:40:00",3287,"NAN",0,0,0,0,0,0,0,12.95
"2025-07-02 03:50:00",3288,"NAN",0,0,0,0,0,0,0,12.95
"2025-07-02 04:00:00",3289,"NAN",0,0,0,0,0,0,0,12.95
"2025-07-02 04:10:00",3290,"NAN",0,0,0,0,0,0,0,12.95
"2025-07-02 04:20:00",3291,"NAN",0,0,0,0,0,0,0,12.95
"2025-07-02 04:30:00",3292,"NAN",0,0,0,0,0,0,0,12.95
"2025-07-02 04:40:00",3293,"NAN",0,0,0,0,0,0,0,12.95
"2025-07-02 04:50:00",3294,"NAN",0,0,0,0,0,0,0,12.95
"2025-07-02 05:00:00",3295,"NAN",0,0,0,0,0,0,0,12.95
"2025-07-02 05:10:00",3296,"NAN",0,0,0,0,0,0,0,12.95
"2025-07-02 05:20:00",3297,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-02 05:30:00",3298,"NAN",0,0,0,0,0,0,0,13.01
"2025-07-02 05:40:00",3299,"NAN",0,0,0,0,0,0,0,13.13
"2025-07-02 05:50:00",3300,"NAN",0,0,0,0,0,0,0,13.31
"2025-07-02 06:00:00",3301,"NAN",0,0,0,0,0,0,0,13.45
"2025-07-02 06:10:00",3302,"NAN",0,0,0,0,0,0,0,13.57
"2025-07-02 06:20:00",3303,"NAN",0,0,0,0,0,0,0,14.15
"2025-07-02 06:30:00",3304,"NAN",0,0,0,0,0,0,0,14.11
"2025-07-02 06:40:00",3305,"NAN",0,0,0,0,0,0,0,14.14
"2025-07-02 06:50:00",3306,"NAN",0,0,0,0,0,0,0,14.04
"2025-07-02 07:00:00",3307,"NAN",0,0,0,0,0,0,0,14.07
"2025-07-02 07:10:00",3308,"NAN",0,0,0,0,0,0,0,14.01
"2025-07-02 07:20:00",3309,"NAN",0,0,0,0,0,0,0,14.01
"2025-07-02 07:30:00",3310,"NAN",0,0,0,0,0,0,0,14.01
"2025-07-02 07:40:00",3311,"NAN",0,0,0,0,0,0,0,13.95
"2025-07-02 07:50:00",3312,"NAN",0,0,0,0,0,0,0,13.96
"2025-07-02 08:00:00",3313,"NAN",0,0,0,0,0,0,0,13.94
"2025-07-02 08:10:00",3314,"NAN",0,0,0,0,0,0,0,13.93
"2025-07-02 08:20:00",3315,"NAN",0,0,0,0,0,0,0,13.89
"2025-07-02 08:30:00",3316,"NAN",0,0,0,0,0,0,0,13.64
"2025-07-02 08:40:00",3317,"NAN",0,0,0,0,0,0,0,13.52
"2025-07-02 08:50:00",3318,"NAN",0,0,0,0,0,0,0,13.45
"2025-07-02 09:00:00",3319,"NAN",0,0,0,0,0,0,0,13.39
"2025-07-02 09:10:00",3320,"NAN",0,0,0,0,0,0,0,13.35
"2025-07-02 09:20:00",3321,"NAN",0,0,0,0,0,0,0,13.35
"2025-07-02 09:30:00",3322,"NAN",0,0,0,0,0,0,0,13.3
"2025-07-02 09:40:00",3323,"NAN",0,0,0,0,0,0,0,13.28
"2025-07-02 09:50:00",3324,"NAN",0,0,0,0,0,0,0,13.3
"2025-07-02 10:00:00",3325,"NAN",0,0,0,0,0,0,0,13.28
"2025-07-02 10:10:00",3326,"NAN",0,0,0,0,0,0,0,13.24
"2025-07-02 10:20:00",3327,"NAN",0,0,0,0,0,0,0,13.24
"2025-07-02 10:30:00",3328,"NAN",0,0,0,0,0,0,0,13.24
"2025-07-02 10:40:00",3329,"NAN",0,0,0,0,0,0,0,13.24
"2025-07-02 10:50:00",3330,"NAN",0,0,0,0,0,0,0,13.27
"2025-07-02 11:00:00",3331,"NAN",0,0,0,0,0,0,0,13.2
"2025-07-02 11:10:00",3332,"NAN",0,0,0,0,0,0,0,13.19
"2025-07-02 11:20:00",3333,"NAN",0,0,0,0,0,0,0,13.17
"2025-07-02 11:30:00",3334,"NAN",0,0,0,0,0,0,0,13.18
"2025-07-02 11:40:00",3335,"NAN",0,0,0,0,0,0,0,13.18
"2025-07-02 11:50:00",3336,"NAN",0,0,0,0,0,0,0,13.15
"2025-07-02 12:00:00",3337,"NAN",0,0,0,0,0,0,0,13.22
"2025-07-02 12:10:00",3338,"NAN",0,0,0,0,0,0,0,13.2
"2025-07-02 12:20:00",3339,"NAN",0,0,0,0,0,0,0,13.21
"2025-07-02 12:30:00",3340,"NAN",0,0,0,0,0,0,0,13.2
"2025-07-02 12:40:00",3341,"NAN",0,0,0,0,0,0,0,13.21
"2025-07-02 12:50:00",3342,"NAN",0,0,0,0,0,0,0,13.68
"2025-07-02 13:00:00",3343,"NAN",0,0,0,0,0,0,0,13.22
"2025-07-02 13:10:00",3344,"NAN",0,0,0,0,0,0,0,13.22
"2025-07-02 13:20:00",3345,"NAN",0,0,0,0,0,0,0,13.2
"2025-07-02 13:30:00",3346,"NAN",0,0,0,0,0,0,0,13.26
"2025-07-02 13:40:00",3347,"NAN",0,0,0,0,0,0,0,13.25
"2025-07-02 13:50:00",3348,"NAN",0,0,0,0,0,0,0,13.18
"2025-07-02 14:00:00",3349,"NAN",0,0,0,0,0,0,0,13.2
"2025-07-02 14:10:00",3350,"NAN",0,0,0,0,0,0,0,13.19
"2025-07-02 14:20:00",3351,"NAN",0,0,0,0,0,0,0,13.19
"2025-07-02 14:30:00",3352,"NAN",0,0,0,0,0,0,0,13.15
"2025-07-02 14:40:00",3353,"NAN",0,0,0,0,0,0,0,13.19
"2025-07-02 14:50:00",3354,"NAN",0,0,0,0,0,0,0,13.16
"2025-07-02 15:00:00",3355,"NAN",0,0,0,0,0,0,0,13.14
"2025-07-02 15:10:00",3356,"NAN",0,0,0,0,0,0,0,13.26
"2025-07-02 15:20:00",3357,"NAN",0,0,0,0,0,0,0,13.29
"2025-07-02 15:30:00",3358,"NAN",0,0,0,0,0,0,0,13.3
"2025-07-02 15:40:00",3359,"NAN",0,0,0,0,0,0,0,13.3
"2025-07-02 15:50:00",3360,"NAN",0,0,0,0,0,0,0,13.24
"2025-07-02 16:00:00",3361,"NAN",0,0,0,0,0,0,0,13.27
"2025-07-02 16:10:00",3362,"NAN",0,0,0,0,0,0,0,13.26
"2025-07-02 16:20:00",3363,"NAN",0,0,0,0,0,0,0,13.35
"2025-07-02 16:30:00",3364,"NAN",0,0,0,0,0,0,0,13.35
"2025-07-02 16:40:00",3365,"NAN",0,0,0,0,0,0,0,13.44
"2025-07-02 16:50:00",3366,"NAN",0,0,0,0,0,0,0,13.5
"2025-07-02 17:00:00",3367,"NAN",0,0,0,0,0,0,0,13.49
"2025-07-02 17:10:00",3368,"NAN",0,0,0,0,0,0,0,13.53
"2025-07-02 17:20:00",3369,"NAN",0,0,0,0,0,0,0,13.53
"2025-07-02 17:30:00",3370,"NAN",0,0,0,0,0,0,0,13.54
"2025-07-02 17:40:00",3371,"NAN",0,0,0,0,0,0,0,13.52
"2025-07-02 17:50:00",3372,"NAN",0,0,0,0,0,0,0,13.56
"2025-07-02 18:00:00",3373,"NAN",0,0,0,0,0,0,0,13.52
"2025-07-02 18:10:00",3374,"NAN",0,0,0,0,0,0,0,13.56
"2025-07-02 18:20:00",3375,"NAN",0,0,0,0,0,0,0,13.52
"2025-07-02 18:30:00",3376,"NAN",0,0,0,0,0,0,0,13.53
"2025-07-02 18:40:00",3377,"NAN",0,0,0,0,0,0,0,13.49
"2025-07-02 18:50:00",3378,"NAN",0,0,0,0,0,0,0,13.48
"2025-07-02 19:00:00",3379,"NAN",0,0,0,0,0,0,0,13.4
"2025-07-02 19:10:00",3380,"NAN",0,0,0,0,0,0,0,13.36
"2025-07-02 19:20:00",3381,"NAN",0,0,0,0,0,0,0,13.32
"2025-07-02 19:30:00",3382,"NAN",0,0,0,0,0,0,0,13.29
"2025-07-02 19:40:00",3383,"NAN",0,0,0,0,0,0,0,13.27
"2025-07-02 19:50:00",3384,"NAN",0,0,0,0,0,0,0,13.24
"2025-07-02 20:00:00",3385,"NAN",0,0,0,0,0,0,0,13.22
"2025-07-02 20:10:00",3386,"NAN",0,0,0,0,0,0,0,13.2
"2025-07-02 20:20:00",3387,"NAN",0,0,0,0,0,0,0,13.18
"2025-07-02 20:30:00",3388,"NAN",0,0,0,0,0,0,0,13.17
"2025-07-02 20:40:00",3389,"NAN",0,0,0,0,0,0,0,13.15
"2025-07-02 20:50:00",3390,"NAN",0,0,0,0,0,0,0,13.14
"2025-07-02 21:00:00",3391,"NAN",0,0,0,0,0,0,0,13.12
"2025-07-02 21:10:00",3392,"NAN",0,0,0,0,0,0,0,13.11
"2025-07-02 21:20:00",3393,"NAN",0,0,0,0,0,0,0,13.1
"2025-07-02 21:30:00",3394,"NAN",0,0,0,0,0,0,0,13.09
"2025-07-02 21:40:00",3395,"NAN",0,0,0,0,0,0,0,13.08
"2025-07-02 21:50:00",3396,"NAN",0,0,0,0,0,0,0,13.07
"2025-07-02 22:00:00",3397,"NAN",0,0,0,0,0,0,0,13.06
"2025-07-02 22:10:00",3398,"NAN",0,0,0,0,0,0,0,13.05
"2025-07-02 22:20:00",3399,"NAN",0,0,0,0,0,0,0,13.05
"2025-07-02 22:30:00",3400,"NAN",0,0,0,0,0,0,0,13.04
"2025-07-02 22:40:00",3401,"NAN",0,0,0,0,0,0,0,13.04
"2025-07-02 22:50:00",3402,"NAN",0,0,0,0,0,0,0,13.03
"2025-07-02 23:00:00",3403,"NAN",0,0,0,0,0,0,0,13.02
"2025-07-02 23:10:00",3404,"NAN",0,0,0,0,0,0,0,13.02
"2025-07-02 23:20:00",3405,"NAN",0,0,0,0,0,0,0,13.02
"2025-07-02 23:30:00",3406,"NAN",0,0,0,0,0,0,0,13.01
"2025-07-02 23:40:00",3407,"NAN",0,0,0,0,0,0,0,13.01
"2025-07-02 23:50:00",3408,"NAN",0,0,0,0,0,0,0,13.01
"2025-07-03 00:00:00",3409,"NAN",0,0,0,0,0,0,0,13.01
"2025-07-03 00:10:00",3410,"NAN",0,0,0,0,0,0,0,13.01
"2025-07-03 00:20:00",3411,"NAN",0,0,0,0,0,0,0,13
"2025-07-03 00:30:00",3412,"NAN",0,0,0,0,0,0,0,13
"2025-07-03 00:40:00",3413,"NAN",0,0,0,0,0,0,0,13
"2025-07-03 00:50:00",3414,"NAN",0,0,0,0,0,0,0,13
"2025-07-03 01:00:00",3415,"NAN",0,0,0,0,0,0,0,13
"2025-07-03 01:10:00",3416,"NAN",0,0,0,0,0,0,0,13
"2025-07-03 01:20:00",3417,"NAN",0,0,0,0,0,0,0,12.99
"2025-07-03 01:30:00",3418,"NAN",0,0,0,0,0,0,0,12.99
"2025-07-03 01:40:00",3419,"NAN",0,0,0,0,0,0,0,12.99
"2025-07-03 01:50:00",3420,"NAN",0,0,0,0,0,0,0,12.99
"2025-07-03 02:00:00",3421,"NAN",0,0,0,0,0,0,0,12.99
"2025-07-03 02:10:00",3422,"NAN",0,0,0,0,0,0,0,12.99
"2025-07-03 02:20:00",3423,"NAN",0,0,0,0,0,0,0,12.98
"2025-07-03 02:30:00",3424,"NAN",0,0,0,0,0,0,0,12.98
"2025-07-03 02:40:00",3425,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-03 02:50:00",3426,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-03 03:00:00",3427,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-03 03:10:00",3428,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-03 03:20:00",3429,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-03 03:30:00",3430,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-03 03:40:00",3431,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-03 03:50:00",3432,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-03 04:00:00",3433,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-03 04:10:00",3434,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-03 04:20:00",3435,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-03 04:30:00",3436,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-03 04:40:00",3437,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-03 04:50:00",3438,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-03 05:00:00",3439,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-03 05:10:00",3440,"NAN",0,0,0,0,0,0,0,12.96
"2025-07-03 05:20:00",3441,"NAN",0,0,0,0,0,0,0,12.97
"2025-07-03 05:30:00",3442,"NAN",0,0,0,0,0,0,0,13.02
"2025-07-03 05:40:00",3443,"NAN",0,0,0,0,0,0,0,13.1
"2025-07-03 05:50:00",3444,"NAN",0,0,0,0,0,0,0,13.26
"2025-07-03 06:00:00",3445,"NAN",0,0,0,0,0,0,0,13.47
"2025-07-03 06:10:00",3446,"NAN",0,0,0,0,0,0,0,13.52
"2025-07-03 06:20:00",3447,"NAN",0,0,0,0,0,0,0,13.53
"2025-07-03 06:30:00",3448,"NAN",0,0,0,0,0,0,0,13.5
"2025-07-03 06:40:00",3449,"NAN",0,0,0,0,0,0,0,13.47
"2025-07-03 06:50:00",3450,"NAN",0,0,0,0,0,0,0,13.47
"2025-07-03 07:00:00",3451,"NAN",0,0,0,0,0,0,0,13.46
"2025-07-03 07:10:00",3452,"NAN",0,0,0,0,0,0,0,13.46
"2025-07-03 07:20:00",3453,"NAN",0,0,0,0,0,0,0,13.47
"2025-07-03 07:30:00",3454,"NAN",0,0,0,0,0,0,0,13.45
"2025-07-03 07:40:00",3455,"NAN",0,0,0,0,0,0,0,13.41
"2025-07-03 07:50:00",3456,"NAN",0,0,0,0,0,0,0,13.42
"2025-07-03 08:00:00",3457,"NAN",0,0,0,0,0,0,0,13.42
"2025-07-03 08:10:00",3458,"NAN",0,0,0,0,0,0,0,13.42
"2025-07-03 08:20:00",3459,"NAN",0,0,0,0,0,0,0,13.44
"2025-07-03 08:30:00",3460,"NAN",0,0,0,0,0,0,0,13.42
"2025-07-03 08:40:00",3461,"NAN",0,0,0,0,0,0,0,13.4
"2025-07-03 08:50:00",3462,"NAN",0,0,0,0,0,0,0,13.36
"2025-07-03 09:00:00",3463,"NAN",0,0,0,0,0,0,0,13.35
"2025-07-03 09:10:00",3464,"NAN",0,0,0,0,0,0,0,13.34
"2025-07-03 09:20:00",3465,"NAN",0,0,0,0,0,0,0,13.35
"2025-07-03 09:30:00",3466,"NAN",0,0,0,0,0,0,0,13.3
"2025-07-03 09:40:00",3467,"NAN",0,0,0,0,0,0,0,13.28
"2025-07-03 09:50:00",3468,"NAN",0,0,0,0,0,0,0,13.29
"2025-07-03 10:00:00",3469,"NAN",0,0,0,0,0,0,0,13.59
"2025-07-03 10:10:00",3470,"NAN",0,0,0,0,0,0,0,13.24
"2025-07-03 10:20:00",3471,"NAN",0,0,0,0,0,0,0,13.21
"2025-07-03 10:30:00",3472,"NAN",0,0,0,0,0,0,0,13.26
"2025-07-03 10:40:00",3473,"NAN",0,0,0,0,0,0,0,13.22
"2025-07-03 10:50:00",3474,"NAN",0,0,0,0,0,0,0,13.23
"2025-07-03 11:00:00",3475,"NAN",0,0,0,0,0,0,0,13.27
"2025-07-03 11:10:00",3476,"NAN",0,0,0,0,0,0,0,13.24
"2025-07-03 11:20:00",3477,"NAN",0,0,0,0,0,0,0,13.25
"2025-07-03 11:30:00",3478,"NAN",0,0,0,0,0,0,0,13.26
"2025-07-03 11:40:00",3479,"NAN",0,0,0,0,0,0,0,13.25
"2025-07-03 11:50:00",3480,"NAN",0,0,0,0,0,0,0,13.27
"2025-07-03 12:00:00",3481,"NAN",0,0,0,0,0,0,0,13.22
"2025-07-03 12:10:00",3482,"NAN",0,0,0,0,0,0,0,13.21
"2025-07-03 12:20:00",3483,"NAN",0,0,0,0,0,0,0,13.21
"2025-07-03 12:30:00",3484,"NAN",0,0,0,0,0,0,0,13.21
"2025-07-03 12:40:00",3485,"NAN",0,0,0,0,0,0,0,13.22
"2025-07-03 12:50:00",3486,"NAN",0,0,0,0,0,0,0,13.2
"2025-07-03 13:00:00",3487,"NAN",0,0,0,0,0,0,0,13.19
"2025-07-03 13:10:00",3488,"NAN",0,0,0,0,0,0,0,13.2
"2025-07-03 13:20:00",3489,"NAN",0,0,0,0,0,0,0,13.19
"2025-07-03 13:30:00",3490,"NAN",0,0,0,0,0,0,0,13.16
"2025-07-03 13:40:00",3491,"NAN",0,0,0,0,0,0,0,13.19
"2025-07-03 13:50:00",3492,"NAN",0,0,0,0,0,0,0,13.17
"2025-07-03 14:00:00",3493,"NAN",0,0,0,0,0,0,0,13.17
"2025-07-03 14:10:00",3494,"NAN",0,0,0,0,0,0,0,13.16
"2025-07-03 14:20:00",3495,"NAN",0,0,0,0,0,0,0,13.14
"2025-07-03 14:30:00",3496,"NAN",0,0,0,0,0,0,0,13.19
"2025-07-03 14:40:00",3497,"NAN",0,0,0,0,0,0,0,13.16
"2025-07-03 14:50:00",3498,"NAN",0,0,0,0,0,0,0,13.18
"2025-07-03 15:00:00",3499,"NAN",0,0,0,0,0,0,0,13.17
"2025-07-03 15:10:00",3500,"NAN",0,0,0,0,0,0,0,13.23
"2025-07-03 15:20:00",3501,"NAN",0,0,0,0,0,0,0,13.23
"2025-07-03 15:30:00",3502,"NAN",0,0,0,0,0,0,0,13.23
"2025-07-03 15:40:00",3503,"NAN",0,0,0,0,0,0,0,13.22
