window_id,delay_days,mean_1m,start_theta
1,11.708333333333334,16.860166666666665,27.074
1,11.791666666666668,16.80976666666667,27.074
1,11.875,16.7371,27.074
1,11.958333333333334,16.639766666666667,27.074
1,12.041666666666668,16.5143,27.074
1,12.125,16.343,27.074
1,12.208333333333334,16.2215,27.074
1,12.291666666666668,16.1325,27.074
1,12.375,16.051366666666667,27.074
1,12.458333333333334,15.970266666666666,27.074
1,12.541666666666668,15.894866666666667,27.074
1,12.625,15.854100000000004,27.074
1,12.708333333333334,15.8197,27.074
1,12.791666666666668,15.758566666666669,27.074
1,12.875,15.685733333333332,27.074
1,12.958333333333334,15.598166666666666,27.074
1,13.041666666666668,15.514866666666668,27.074
1,13.125,15.441233333333336,27.074
1,13.208333333333334,15.374033333333331,27.074
1,13.291666666666668,15.317666666666668,27.074
1,13.375,15.267166666666668,27.074
1,13.458333333333334,15.212733333333336,27.074
1,13.541666666666668,15.174166666666668,27.074
1,13.625,15.143966666666667,27.074
1,13.708333333333334,15.1244,27.074
1,13.791666666666668,15.0839,27.074
1,13.875,15.0367,27.074
1,13.958333333333334,14.970366666666669,27.074
1,14.041666666666668,14.8953,27.074
1,14.125,14.835933333333331,27.074
1,14.208333333333334,14.7856,27.074
1,14.291666666666668,14.7339,27.074
1,14.375,14.6925,27.074
1,14.458333333333334,14.647733333333337,27.074
1,14.541666666666668,14.614,27.074
1,14.625,14.605033333333331,27.074
1,14.708333333333334,14.588433333333333,27.074
1,14.791666666666668,14.556733333333336,27.074
1,14.875,14.5109,27.074
1,14.958333333333334,14.451133333333331,27.074
1,15.041666666666668,14.395033333333334,27.074
1,15.125,14.346066666666667,27.074
4,9.541666666666666,26.489666666666665,26.489666666666665
4,9.625,26.249666666666663,26.489666666666665
4,9.708333333333332,26.20533333333333,26.489666666666665
4,9.791666666666666,26.102,26.489666666666665
4,9.875,26.081666666666667,26.489666666666665
4,9.958333333333332,26.06766666666666,26.489666666666665
4,10.041666666666666,26.02266666666667,26.489666666666665
4,10.125,25.94333333333333,26.489666666666665
4,10.208333333333332,25.844666666666665,26.489666666666665
4,10.291666666666666,25.723666666666663,26.489666666666665
4,10.375,25.366666666666667,26.489666666666665
4,10.458333333333332,25.07,26.489666666666665
4,10.541666666666666,24.880666666666663,26.489666666666665
4,10.625,24.518333333333334,26.489666666666665
4,10.708333333333332,24.181,26.489666666666665
4,10.791666666666666,23.886000000000003,26.489666666666665
4,10.875,23.703,26.489666666666665
4,10.958333333333332,23.60633333333333,26.489666666666665
4,11.041666666666666,23.5104,26.489666666666665
4,11.125,23.3914,26.489666666666665
4,11.208333333333332,23.29823333333333,26.489666666666665
4,11.291666666666666,23.222166666666663,26.489666666666665
4,11.375,23.17353333333333,26.489666666666665
